Symbol,Date,Open,High,Low,Close,Volume
A,17-Mar-2020,66.02,70.53,63.94,70.44,3341800
AA,17-Mar-2020,7.12,7.25,6.61,7,8065600
AAAU,17-Mar-2020,14.86,15.4999,14.85,15.25,266200
AACG,17-Mar-2020,0.9,0.9347,0.85,0.91,20200
AADR,17-Mar-2020,38.15,39.08,37.0827,38.6792,51300
AAL,17-Mar-2020,15.78,18.49,14.79,15.58,58055800
AAMC,17-Mar-2020,13.69,15.76,13.27,15.5,8500
AAME,17-Mar-2020,2.38,2.38,2.2,2.2,6000
AAN,17-Mar-2020,24.49,24.6,20.15,21.86,3016200
AAOI,17-Mar-2020,5.8,6.14,5.51,5.96,1246500
AAON,17-Mar-2020,51.87,52.47,46.31,47.89,983700
AAP,17-Mar-2020,97.15,101.92,92.64,100.25,1475600
AAPL,17-Mar-2020,247.51,257.61,238.4,252.86,81013900
AAT,17-Mar-2020,25.04,25.4185,23.31,24.37,531200
AAU,17-Mar-2020,0.254,0.2747,0.239,0.2747,619600
AAWW,17-Mar-2020,19.23,23.95,19.01,23.69,2583000
AAXJ,17-Mar-2020,56.68,58.84,55.93,58.56,1878500
AAXN,17-Mar-2020,54.42,57.3754,51.3,57.15,993400
AB,17-Mar-2020,20.14,20.69,18.14,18.81,2355100
ABB,17-Mar-2020,15.45,16.28,15.23,16.23,2642900
ABBV,17-Mar-2020,75.71,77.71,69.99,73.02,23204900
ABC,17-Mar-2020,82.79,89.73,82.2,89.5,3792400
ABCB,17-Mar-2020,22.34,24.61,21.26,24.33,840900
ABEO,17-Mar-2020,1.6,2.2,1.35,2.04,3306900
ABEQ,17-Mar-2020,19.48,20.4,19.1401,20.0791,6300
ABEV,17-Mar-2020,2.31,2.4,2.17,2.3,76122100
ABG,17-Mar-2020,46.77,50.86,43.19,48.11,484500
ABIO,17-Mar-2020,2.7,2.7,2.46,2.5,10100
ABM,17-Mar-2020,27,29.205,26.68,28.22,785400
ABMD,17-Mar-2020,145.2,148.42,134.49,145.25,1145500
ABR,17-Mar-2020,7.7,7.84,5.45,5.81,8167400
ABR-A,17-Mar-2020,21.5071,21.825,16.05,17.26,37600
ABR-B,17-Mar-2020,18.19,18.342,13.88,14.3,12100
ABR-C,17-Mar-2020,20.78,20.78,12.72,12.72,12000
ABT,17-Mar-2020,75.52,79.79,73.34,79.49,13315300
ABTX,17-Mar-2020,23.09,27.195,22.81,27.17,163600
ABUS,17-Mar-2020,1.52,1.59,1.2,1.27,872800
AC,17-Mar-2020,31.98,35.96,31.98,35.96,10600
ACA,17-Mar-2020,33.83,37.05,31.21,36.98,457900
ACAD,17-Mar-2020,32.04,34.5,30.71,34.38,2350100
ACAM,17-Mar-2020,9.71,9.71,9.62,9.71,1521700
ACAMU,17-Mar-2020,9.8,10.02,9.8,10.01,206000
ACB,17-Mar-2020,0.72,0.74,0.672,0.7095,16452700
ACBI,17-Mar-2020,12.76,13.81,12.305,13.78,124700
ACC,17-Mar-2020,26.44,30.07,24.99,27.33,3058700
ACCO,17-Mar-2020,4.83,4.975,4.58,4.81,1088000
ACE.W,17-Mar-2020,1.26,1.26,1.2,1.25,200300
ACEL,17-Mar-2020,6.66,7.75,6.62,7.72,285000
ACER,17-Mar-2020,2.72,2.9898,2.54,2.69,75400
ACES,17-Mar-2020,26.39,27.795,25.32,27.78,29100
ACGL,17-Mar-2020,27.73,30.52,25.9462,30.22,3721500
ACGLO,17-Mar-2020,22.26,22.34,21.5,21.5,54200
ACGLP,17-Mar-2020,21.9,22,21.03,21.04,68000
ACH,17-Mar-2020,5.43,5.63,5.36,5.53,51000
ACHC,17-Mar-2020,17.47,17.73,13.715,14.2,2349300
ACHV,17-Mar-2020,0.275,0.2839,0.25,0.2705,933100
ACIA,17-Mar-2020,64.8,64.91,60.62,64.24,1455200
ACIO,17-Mar-2020,22.918,23.25,22.67,23.2091,13900
ACIU,17-Mar-2020,4.21,4.79,4.11,4.74,167900
ACIW,17-Mar-2020,23.19,25.88,22.18,25.43,1553200
ACLS,17-Mar-2020,17.09,19.54,16.11,18.78,402000
ACM,17-Mar-2020,28.23,28.43,26.282,27.93,3944800
ACMR,17-Mar-2020,21.44,24.92,20.46,24.02,574800
ACN,17-Mar-2020,154,160.66,152.48,157.71,6081100
ACNB,17-Mar-2020,21.45,26.41,21.2858,26.41,41600
ACOR,17-Mar-2020,0.8,0.8074,0.7001,0.7952,1460000
ACP,17-Mar-2020,7.72,7.82,7.5505,7.78,207400
ACRE,17-Mar-2020,7.45,7.5,6.49,6.67,1263200
ACRS,17-Mar-2020,0.9,0.97,0.8331,0.9153,315000
ACRX,17-Mar-2020,0.91,0.99,0.84,0.9532,1406200
ACSG,17-Mar-2020,20.6653,20.6653,20.6653,20.6653,0
ACSI,17-Mar-2020,25.9912,27.332,25.9912,27.332,1100
ACST,17-Mar-2020,0.29,0.3096,0.2511,0.274,1356400
ACT,17-Mar-2020,17.43,18,17.38,18,3800
ACTG,17-Mar-2020,2.09,2.3,2.05,2.21,323800
ACTT,17-Mar-2020,10.01,10.01,9.8,9.8,7700
ACU,17-Mar-2020,20.99,20.99,18.72,19.64,11300
ACV,17-Mar-2020,15.73,16.3522,15.16,15.92,64000
ACWF,17-Mar-2020,22.6735,23.3981,22.3,23.381,11600
ACWI,17-Mar-2020,58.09,60.44,56.6,60.39,8580800
