Symbol,Date,Open,High,Low,Close,Volume
A,26-Mar-2020,70,74.4465,69.65,73.72,3267400
AA,26-Mar-2020,7.27,7.3863,6.73,6.84,11935600
AAAU,26-Mar-2020,16.45,16.53,16.2301,16.4,212300
AACG,26-Mar-2020,0.95,1,0.9,1,10900
AADR,26-Mar-2020,41.2,42.29,41.2,42.0913,19500
AAL,26-Mar-2020,16.06,17.24,15.16,15.66,77627400
AAMC,26-Mar-2020,16.0003,16.0011,13.49,13.98,4900
AAME,26-Mar-2020,2.18,2.29,2.08,2.28,1600
AAN,26-Mar-2020,24.4,25.68,23.245,23.69,1395600
AAOI,26-Mar-2020,7.52,7.7467,6.94,6.96,937000
AAON,26-Mar-2020,43.29,49.01,43.29,48.41,350200
AAP,26-Mar-2020,91.42,97.65,90.58,97.12,1713800
AAPL,26-Mar-2020,247.2,258.68,246.36,258.44,63140100
AAT,26-Mar-2020,23.39,24.82,22.46,24.43,962900
AAU,26-Mar-2020,0.325,0.3348,0.27,0.2814,612900
AAWW,26-Mar-2020,23.01,26.17,22.09,24.21,634000
AAXJ,26-Mar-2020,59.62,61.59,59.48,61.35,1985700
AAXN,26-Mar-2020,72.64,77.86,72.305,76.52,745900
AB,26-Mar-2020,18.88,20.7,18.51,19.77,1183300
ABB,26-Mar-2020,18.29,19.065,18.22,18.96,3440500
ABBV,26-Mar-2020,68.82,74.3142,68.76,73.83,15985100
ABC,26-Mar-2020,75.87,85.179,75.595,84.16,3263800
ABCB,26-Mar-2020,21.95,23.42,21.46,22.96,656400
ABEO,26-Mar-2020,2.17,2.42,2,2.1,1402200
ABEQ,26-Mar-2020,20.285,20.595,20.285,20.55,7300
ABEV,26-Mar-2020,2.4,2.685,2.4,2.64,56548900
ABG,26-Mar-2020,61.17,62.74,58.49,60.82,388800
ABIO,26-Mar-2020,2.7,2.74,2.6139,2.72,13200
ABM,26-Mar-2020,21,22.45,20.73,22.05,1031700
ABMD,26-Mar-2020,147.4,155.31,147,149.17,699800
ABR,26-Mar-2020,5.46,7.47,5.3,6.47,6284900
ABR-A,26-Mar-2020,17.11,20.88,16.99,20.5,23800
ABR-B,26-Mar-2020,16.4,21.55,16.4,21,52400
ABR-C,26-Mar-2020,19.26,21.27,18.64,20.5,14100
ABT,26-Mar-2020,71.08,75.97,71,75.81,10546000
ABTX,26-Mar-2020,24.28,26.24,24.05,25.54,110500
ABUS,26-Mar-2020,2.22,2.3,2.15,2.26,423100
AC,26-Mar-2020,28.16,31,28.16,29.72,10300
ACA,26-Mar-2020,35.94,39.25,35.01,39.1,474200
ACAD,26-Mar-2020,38.32,39.99,38.01,39.52,1079400
ACAM,26-Mar-2020,9.84,9.88,9.79,9.85,54300
ACAMW,26-Mar-2020,0.4501,0.48,0.4501,0.47,46100
ACB,26-Mar-2020,0.7699,1,0.7699,0.905,102942200
ACBI,26-Mar-2020,10.62,12.07,10.62,11.97,81600
ACC,26-Mar-2020,28.51,31.28,28.08,29.84,2631200
ACCO,26-Mar-2020,4.63,5.12,4.49,5.11,1157300
ACE.W,26-Mar-2020,1.565,1.64,1.4024,1.5431,23200
ACEL,26-Mar-2020,7.9,8.07,7.37,7.8,372200
ACER,26-Mar-2020,2,2.67,2,2.21,262300
ACES,26-Mar-2020,29.44,30.42,29.28,29.88,42800
ACGL,26-Mar-2020,26.2,30.07,25.53,29.67,3721400
ACGLO,26-Mar-2020,21.99,23,21.5,22.7,71700
ACGLP,26-Mar-2020,22.49,22.94,22.2,22.82,49800
ACH,26-Mar-2020,5.13,5.21,5.08,5.21,58600
ACHC,26-Mar-2020,14.03,18.28,14.01,18.06,1932500
ACHV,26-Mar-2020,0.3193,0.325,0.285,0.293,672500
ACIA,26-Mar-2020,66.85,68.25,66.38,67.5,1145000
ACIO,26-Mar-2020,22.63,22.8,22.57,22.57,132000
ACIU,26-Mar-2020,6.15,6.7,6.07,6.64,152800
ACIW,26-Mar-2020,24.19,25.74,23.95,25.02,1044700
ACLS,26-Mar-2020,17.4,19.91,17.4,19.79,400500
ACM,26-Mar-2020,27.56,30.68,27.13,29.64,2161000
ACMR,26-Mar-2020,28.05,30.01,28.05,29.9,600800
ACN,26-Mar-2020,153.4,171.6,150,171.34,5194500
ACNB,26-Mar-2020,27.28,30,27.28,30,32200
ACOR,26-Mar-2020,1.03,1.2,0.99,1.11,1988500
ACP,26-Mar-2020,7.59,7.59,7.16,7.25,265300
ACRE,26-Mar-2020,5.95,8.82,5.95,7.25,1536900
ACRS,26-Mar-2020,1.12,1.17,1.0606,1.17,225400
ACRX,26-Mar-2020,1.3,1.46,1.21,1.32,2489000
ACSG,26-Mar-2020,22.3765,22.3765,22.3765,22.3765,100
ACSI,26-Mar-2020,27.715,28.5672,27.715,28.5672,900
ACST,26-Mar-2020,0.42,0.42,0.38,0.4131,1083200
ACT,26-Mar-2020,18.39,19.15,18.39,19.1184,12100
ACTG,26-Mar-2020,2.31,2.4,2.28,2.39,224800
ACTT,26-Mar-2020,9.81,9.87,9.8,9.85,92000
ACTTW,26-Mar-2020,0.6,0.8,0.6,0.7,207300
ACU,26-Mar-2020,17.8901,19.65,17.8901,19.3785,5500
ACV,26-Mar-2020,16.72,18.11,16.5641,17.92,141100
ACWF,26-Mar-2020,23.53,24.64,23.53,24.64,136200
ACWI,26-Mar-2020,60.99,63.76,60.89,63.54,13227500
ACWV,26-Mar-2020,78.61,81.98,78.02,81.9,798000
ACWX,26-Mar-2020,37.11,38.48,37.11,38.45,4881500
ACY,26-Mar-2020,1.55,3,1.55,1.74,58300
ADAP,26-Mar-2020,2.85,3,2.78,2.86,193200
ADBE,26-Mar-2020,305.99,324.43,305.69,322.67,4534300
ADC,26-Mar-2020,59.88,62.84,59.06,62.84,823000
ADES,26-Mar-2020,5.97,7.22,5.97,6.85,209100
ADI,26-Mar-2020,94.53,96.5,90.86,92.62,5063600
ADIL,26-Mar-2020,1.32,1.54,1.16,1.3,268600
ADILW,26-Mar-2020,0.1792,0.35,0.1792,0.3,2800
ADM,26-Mar-2020,33.12,34.79,32.83,34.46,3557000
ADMA,26-Mar-2020,2.95,3.11,2.82,3.11,2603900
ADME,26-Mar-2020,28.15,28.6069,28.15,28.6069,43000
ADMP,26-Mar-2020,0.4351,0.4351,0.4002,0.4149,661500
ADMS,26-Mar-2020,2.73,2.91,2.67,2.79,290600
ADNT,26-Mar-2020,11.75,12.77,11.32,11.62,1651000
ADP,26-Mar-2020,123.06,138.14,122.6,137.06,4041000
ADPT,26-Mar-2020,25.46,26.75,25.07,26.18,805500
ADRE,26-Mar-2020,34.2456,34.4905,34.1609,34.4905,8400
ADRO,26-Mar-2020,2.68,2.865,2.63,2.74,346900
ADS,26-Mar-2020,40,42.79,36.41,37.55,1702800
ADSK,26-Mar-2020,150.85,163.15,150.645,160.88,2753300
ADSW,26-Mar-2020,32.59,32.66,32.39,32.45,2114300
ADT,26-Mar-2020,4.51,4.8,4.3919,4.66,3832700
ADTN,26-Mar-2020,6.62,7.87,6.31,7.78,482800
ADUS,26-Mar-2020,63.36,70,63.36,70,165900
ADVM,26-Mar-2020,11.05,12.21,10.86,12.09,1110600
ADX,26-Mar-2020,11.97,12.74,11.9592,12.7,722100
ADXS,26-Mar-2020,0.6,0.64,0.572,0.59,1532100
AE,26-Mar-2020,21.2,26.115,21.2,24.4,8600
AEB,26-Mar-2020,20.95,21.89,20.06,21,32900
AEE,26-Mar-2020,67.14,73.69,66.64,72.79,2056000
AEF,26-Mar-2020,5.04,5.2919,5.04,5.26,29400
AEFC,26-Mar-2020,19.85,22,19.85,21.88,192900
AEG,26-Mar-2020,2.61,2.73,2.6,2.66,4180300
AEGN,26-Mar-2020,14.7,16.03,14.7,15.79,172900
AEHR,26-Mar-2020,1.53,1.57,1.46,1.49,29600
AEIS,26-Mar-2020,46.78,56.61,45.4856,55.21,370100
AEL,26-Mar-2020,18.33,20.81,18.1,20.61,1144000
AEL-A,26-Mar-2020,17.1,20,16.45,19,81800
AEM,26-Mar-2020,42.16,42.37,38.97,41.27,3593600
AEMD,26-Mar-2020,1.55,1.5578,1.4101,1.53,299000
AEO,26-Mar-2020,8.64,9.31,8.33,8.62,7841700
AEP,26-Mar-2020,73.48,82.88,73.25,81.8,3903500
AEP-B,26-Mar-2020,47.4,49.556,45.93,49.0541,143700
AER,26-Mar-2020,25.65,29.42,24.42,24.92,4730000
AERI,26-Mar-2020,13.01,13.89,13.01,13.5,664300
