Symbol,Date,Open,High,Low,Close,Volume
A,12-Mar-2020,64,67.14,62.155,63.42,5054900
AA,12-Mar-2020,8.35,8.35,7.24,7.51,12676800
AAAU,12-Mar-2020,16.06,16.06,15.56,15.67,394800
AACG,12-Mar-2020,0.96,1,0.8977,0.8977,35800
AADR,12-Mar-2020,41.07,42.62,38.17,38.17,323700
AAL,12-Mar-2020,14.05,15.75,13.33,13.45,53968400
AAMC,12-Mar-2020,17.96,17.96,15,17.48,6300
AAME,12-Mar-2020,2.31,2.6,2.31,2.52,1600
AAN,12-Mar-2020,28.2,29.17,26.52,27.76,1457200
AAOI,12-Mar-2020,6.31,6.5,5.665,5.68,1065200
AAON,12-Mar-2020,41.5,47.1472,40.4809,41.27,795100
AAP,12-Mar-2020,118.4,120.33,109.02,109.17,1721200
AAPL,12-Mar-2020,255.94,270,248,248.23,104618500
AAT,12-Mar-2020,33.53,33.72,30.41,30.42,473900
AAU,12-Mar-2020,0.29,0.2989,0.2561,0.2899,613700
AAWW,12-Mar-2020,17.27,17.4,15.37,16.415,1523000
AAXJ,12-Mar-2020,59.48,60,57.51,58.83,4046600
AAXN,12-Mar-2020,54.19,59.98,51.86,56.72,1225800
AB,12-Mar-2020,24.3,24.39,19.12,22.56,1867500
ABB,12-Mar-2020,17.24,17.5,16.4,16.83,3998000
ABBV,12-Mar-2020,78.85,81.29,77.06,78.61,19935600
ABC,12-Mar-2020,80.46,84.28,79.0861,80.49,7108100
ABCB,12-Mar-2020,24,25.91,23.16,24.09,802800
ABEO,12-Mar-2020,1.98,1.9923,1.67,1.73,2018600
ABEQ,12-Mar-2020,21.83,21.83,20.0001,20.1533,7900
ABEV,12-Mar-2020,2.04,2.725,2.04,2.61,44605400
ABG,12-Mar-2020,66.85,66.85,58.69,58.7,298100
ABIO,12-Mar-2020,3.12,3.13,3,3.01,41800
ABM,12-Mar-2020,27,27,24.16,24.17,608400
ABMD,12-Mar-2020,143.07,149.43,135.77,136.97,1061000
ABR,12-Mar-2020,8.12,8.93,7.78,8.37,3412700
ABR-A,12-Mar-2020,23.6,24.2,22.96,23.0745,45200
ABR-B,12-Mar-2020,22.73,23.75,21.4,22.7,29100
ABR-C,12-Mar-2020,24.82,24.82,20.5,22.66,33300
ABT,12-Mar-2020,73.28,78.15,72.01,74.74,13876200
ABTX,12-Mar-2020,24.43,26.14,23.39,24.45,164400
ABUS,12-Mar-2020,2.41,2.4615,2.17,2.31,637900
AC,12-Mar-2020,35.51,36.95,33.5,34.31,39100
ACA,12-Mar-2020,34.99,36.125,32.72,32.93,431400
ACAD,12-Mar-2020,34.26,37.04,32.21,35.39,2297500
ACAM,12-Mar-2020,10,10,10,10,1300
ACAMU,12-Mar-2020,10.25,10.25,10.25,10.25,600
ACAMW,12-Mar-2020,0.68,0.68,0.68,0.68,200
ACB,12-Mar-2020,0.6801,0.74,0.63,0.7001,41617400
ACBI,12-Mar-2020,13.79,14.62,12.73,13.74,104300
ACC,12-Mar-2020,35.48,37.69,34.5,34.84,2699500
ACCO,12-Mar-2020,6.3,6.79,6.09,6.13,991400
ACE.W,12-Mar-2020,1.5,1.76,1.5,1.76,3200
ACEL,12-Mar-2020,9.57,9.585,8.39,8.6,279000
ACER,12-Mar-2020,3.18,3.18,2.7,2.72,78200
ACES,12-Mar-2020,29.99,30.3902,28.49,28.52,122600
ACGL,12-Mar-2020,33.16,33.875,30.37,30.68,3018000
ACGLO,12-Mar-2020,23.45,23.75,18.73,23.01,100700
ACGLP,12-Mar-2020,24.64,24.64,22.08,22.68,117400
ACH,12-Mar-2020,5.61,5.64,5.4,5.41,71400
ACHC,12-Mar-2020,21.85,21.87,19.03,19.58,1871800
ACHV,12-Mar-2020,0.37,0.393,0.34,0.3502,949800
ACIA,12-Mar-2020,64.81,66.01,63.63,65.36,1154700
ACIO,12-Mar-2020,23.1,25.22,22.78,24.48,45200
ACIU,12-Mar-2020,4.94,5.21,4.76,4.93,116100
ACIW,12-Mar-2020,24.36,25.7,22.72,25.345,1298900
ACLS,12-Mar-2020,19.76,20.285,18.62,19.07,501800
ACM,12-Mar-2020,34,34,30,30.85,4647300
ACMR,12-Mar-2020,25,25.46,22.28,23.43,597500
ACN,12-Mar-2020,153,158.75,147.08,152.53,6357900
ACNB,12-Mar-2020,26.6,26.6,20.05,20.91,33400
ACOR,12-Mar-2020,0.95,0.97,0.82,0.85,1818100
ACP,12-Mar-2020,8.85,8.93,7.5046,8.1,556800
ACRE,12-Mar-2020,12.8,12.85,11.29,11.3,886500
ACRS,12-Mar-2020,0.9703,1.05,0.9045,1.04,768700
ACRX,12-Mar-2020,1.18,1.1915,1,1.04,1643200
ACSG,12-Mar-2020,21.63,21.63,20.5202,20.8597,700
ACSI,12-Mar-2020,28.17,28.17,27.23,27.253,8500
ACST,12-Mar-2020,0.35,0.38,0.3,0.32,1951600
ACT,12-Mar-2020,18.48,18.84,18.19,18.4764,9500
ACTG,12-Mar-2020,2.19,2.31,2.11,2.27,371200
ACTT,12-Mar-2020,10,10.05,10,10.01,11600
ACTTU,12-Mar-2020,11,11,11,11,1000
ACTTW,12-Mar-2020,1,1.09,0.7,1.05,10400
ACU,12-Mar-2020,21.68,23.9999,20.1126,21.12,33500
ACV,12-Mar-2020,17.75,17.904,16.1,16.25,278100
ACWF,12-Mar-2020,24.08,24.14,23.1813,23.4795,32300
ACWI,12-Mar-2020,61.31,63,59.5,59.74,10362100
ACWV,12-Mar-2020,80.91,82.2,78.21,78.37,1402300
ACWX,12-Mar-2020,37.05,37.25,35.235,35.55,3355300
ACY,12-Mar-2020,3.16,3.18,3.16,3.16,1300
